,humour,sarcasm,offensive,motivational,overall_sentiment
5408,2,0,0,0,0
5409,1,0,0,0,0
5410,1,1,3,1,1
5411,2,0,0,0,1
5412,2,1,1,1,1
5413,0,0,1,1,1
5414,2,0,0,0,1
5415,0,0,2,1,1
5416,2,0,1,1,1
5417,2,1,2,0,1
5418,2,1,2,1,1
5419,0,0,1,0,-1
5420,2,0,1,0,1
5421,2,0,0,0,0
5422,3,0,0,0,0
5423,1,0,1,1,1
5424,0,0,2,0,1
5425,0,0,1,0,0
5426,2,0,0,0,1
5427,3,1,0,0,1
5428,0,0,1,0,0
5429,2,0,0,0,2
5430,2,0,1,0,1
5431,3,1,1,1,2
5432,1,0,1,0,0
5433,2,0,1,0,1
5434,0,0,0,0,0
5435,2,0,1,0,0
5436,1,0,0,0,1
5437,1,0,1,0,1
5438,2,0,1,0,1
5439,1,0,1,1,0
5440,2,0,0,0,1
5441,1,0,1,0,0
5442,0,0,0,0,-1
5443,0,0,0,0,0
5444,1,0,0,0,1
5445,1,0,1,1,1
5446,0,0,2,1,1
5447,1,0,1,1,0
5448,1,0,0,0,0
5449,3,1,1,0,0
5450,0,0,1,0,0
5451,2,1,0,0,2
5452,2,0,1,0,1
5453,1,0,0,0,2
5454,1,0,2,0,0
5455,0,0,1,1,-1
5456,1,1,2,1,2
5457,1,1,2,0,1
5458,2,0,2,1,1
5459,2,1,1,1,1
5460,0,0,1,1,1
5461,0,0,0,1,1
5462,1,1,1,0,1
5463,0,1,2,0,1
5464,0,0,3,0,-1
5465,2,0,2,1,1
5466,0,0,0,0,1
5467,0,0,0,0,1
5468,0,0,0,0,1
5469,2,1,1,1,1
5470,0,1,2,0,2
5471,2,1,2,1,1
5472,1,0,1,0,0
5473,1,1,0,1,2
5474,1,1,0,1,1
5475,2,0,0,0,0
5476,0,0,0,0,-1
5477,2,1,2,1,0
5478,1,0,0,0,0
5479,1,0,1,0,1
5480,1,1,1,1,1
5481,3,0,2,1,1
5482,1,1,1,1,0
5483,0,0,0,0,0
5484,0,0,1,1,0
5485,2,0,0,0,1
5486,2,0,0,0,1
5487,1,1,1,0,0
5488,1,0,0,1,-1
5489,2,0,0,0,0
5490,1,0,0,0,1
5491,1,1,1,1,1
5492,1,1,1,0,2
5493,1,0,1,0,1
5494,0,0,1,0,0
5495,2,0,1,0,1
5496,2,0,0,0,1
5497,2,0,1,1,1
5498,1,0,1,1,0
5499,1,0,0,0,0
5500,2,0,0,0,1
5501,0,1,1,0,2
5502,2,0,0,0,1
5503,2,0,1,1,1
5504,0,1,1,0,1
5505,1,0,1,1,0
5506,1,0,0,0,1
5507,2,0,1,0,1
5508,1,1,2,0,0
5509,0,1,0,0,0
5510,1,1,2,1,1
5511,1,1,1,0,-1
5512,1,1,1,1,1
5513,0,0,0,0,0
5514,1,0,1,0,0
5515,2,0,1,0,1
5516,1,0,0,0,0
5517,0,0,1,1,1
5518,1,0,3,0,0
5519,1,0,0,0,0
5520,0,1,1,0,1
5521,2,0,0,0,1
5522,1,0,2,0,0
5523,1,0,0,0,0
5524,1,0,1,0,2
5525,1,0,0,1,0
5526,2,1,1,1,2
5527,1,0,0,0,1
5528,1,1,2,1,2
5529,0,0,0,1,-1
5530,3,0,2,0,-1
5531,2,0,3,1,1
5532,1,1,0,1,1
5533,1,0,1,1,1
5534,1,0,1,0,0
5535,2,0,1,1,2
5536,2,1,2,0,0
5537,3,0,2,1,2
5538,0,0,2,0,-2
5539,1,0,1,0,0
5540,2,0,0,0,0
5541,2,0,0,0,1
5542,1,1,0,0,1
5543,1,0,1,0,0
5544,2,0,2,1,1
5545,2,0,3,0,1
5546,1,0,1,1,1
5547,3,1,3,0,0
5548,2,0,1,0,1
5549,3,1,1,1,-1
5550,0,0,1,1,0
5551,1,0,1,0,1
5552,1,0,1,0,1
5553,2,1,1,0,0
5554,0,1,2,1,2
5555,0,0,2,0,2
5556,0,0,1,0,0
5557,0,0,0,1,0
5558,3,0,0,0,1
5559,2,1,1,1,1
5560,1,0,1,0,1
5561,1,0,0,0,2
5562,2,1,2,1,0
5563,1,0,1,0,0
5564,2,0,0,0,0
5565,1,0,0,0,1
5566,1,1,0,0,-1
5567,1,0,1,0,1
5568,2,0,1,0,0
5569,2,0,2,1,2
5570,1,0,1,1,0
5571,1,1,2,1,0
5572,1,0,0,0,1
5573,2,0,0,0,1
5574,1,1,3,1,-1
5575,3,0,1,0,2
5576,0,1,2,0,1
5577,2,0,1,0,1
5578,1,0,1,0,1
5579,1,0,0,0,0
5580,2,0,2,1,2
5581,1,0,1,0,1
5582,2,0,1,0,2
5583,1,0,1,0,1
5584,2,0,1,1,1
5585,1,0,1,1,2
5586,2,0,1,1,1
5587,2,0,0,1,0
5588,1,0,1,0,1
5589,1,0,0,0,0
5590,2,0,0,0,1
5591,3,0,1,0,1
5592,1,0,1,1,0
5593,1,0,1,0,1
5594,0,0,0,1,2
5595,1,0,0,0,0
5596,1,0,1,1,1
5597,3,0,1,0,1
5598,1,0,2,1,0
5599,1,0,2,1,1
5600,1,0,1,0,2
5601,1,0,1,1,1
5602,1,0,0,0,2
5603,0,0,0,0,0
5604,1,1,1,1,0
5605,1,0,1,0,1
5606,2,1,1,0,1
5607,1,0,1,1,1
5608,1,1,1,1,1
5609,1,0,1,1,0
5610,1,0,1,0,0
5611,2,1,2,0,0
5612,2,1,2,1,2
5613,0,1,2,0,-1
5614,1,1,1,0,0
5615,0,0,0,0,1
5616,2,1,0,1,1
5617,1,0,0,0,1
5618,2,0,1,0,1
5619,0,0,0,0,0
5620,2,0,1,0,1
5621,1,0,0,1,0
5622,0,1,0,0,1
5623,1,0,0,1,-1
5624,0,0,1,0,0
5625,0,0,1,1,0
5626,1,0,0,0,1
5627,0,0,0,0,0
5628,3,0,1,0,2
5629,1,0,1,0,1
5630,1,1,1,1,-1
5631,0,0,1,1,0
5632,2,0,1,0,2
5633,0,0,1,1,2
5634,1,0,0,0,1
5635,1,0,0,0,2
5636,0,0,1,0,0
5637,0,0,0,1,2
5638,1,0,0,0,1
5639,2,1,2,1,0
5640,1,0,2,1,1
5641,2,0,1,0,2
5642,1,0,2,0,1
5643,1,0,0,0,0
5644,1,0,0,0,0
5645,2,1,1,1,1
5646,2,1,1,1,0
5647,1,0,0,0,1
5648,2,0,1,0,2
5649,0,0,0,0,-1
5650,2,0,0,0,1
5651,2,1,2,1,2
5652,2,0,2,1,1
5653,0,0,1,0,0
5654,1,0,2,0,-1
5655,1,0,0,1,1
5656,1,0,0,0,1
5657,2,0,2,1,2
5658,1,0,0,0,1
5659,3,1,2,1,2
5660,1,0,0,0,1
5661,1,0,0,0,1
5662,3,0,0,1,0
5663,3,1,1,0,-1
5664,1,1,1,1,0
5665,2,0,1,0,1
5666,2,0,2,1,1
5667,2,0,2,0,2
5668,0,1,0,0,0
5669,1,1,1,1,1
5670,2,1,0,0,0
5671,3,0,0,1,1
5672,0,0,0,1,1
5673,3,0,2,1,1
5674,0,0,3,0,-1
5675,2,0,0,0,1
5676,1,0,0,0,0
5677,1,0,1,1,1
5678,2,0,2,0,1
5679,1,0,0,0,1
5680,0,0,1,0,0
5681,0,1,1,0,-2
5682,2,1,2,1,1
5683,2,0,0,0,0
5684,1,0,1,1,1
5685,1,0,1,1,1
5686,0,1,2,0,1
5687,2,0,0,0,1
5688,2,0,1,1,0
5689,1,0,1,0,1
5690,0,0,1,0,0
5691,0,0,2,1,-1
5692,2,0,2,1,1
5693,0,0,0,0,-2
5694,1,0,1,1,-1
5695,1,0,0,0,1
5696,1,1,1,1,0
5697,1,0,1,1,1
5698,2,0,0,0,0
5699,1,0,1,1,0
5700,2,0,2,1,1
5701,1,0,1,0,1
5702,2,0,1,0,0
5703,2,0,2,0,0
5704,2,0,1,0,1
5705,1,0,1,1,0
5706,3,0,2,0,0
5707,0,0,0,0,1
5708,3,1,2,0,1
5709,1,0,1,0,0
5710,1,0,1,0,1
5711,1,1,1,1,1
5712,2,0,0,0,0
5713,2,0,1,1,1
5714,0,0,1,0,1
5715,2,0,1,0,1
5716,2,0,1,0,1
5717,1,1,2,1,1
5718,0,0,0,0,0
5719,2,0,0,0,1
5720,0,0,1,0,0
5721,0,0,0,1,2
5722,3,0,0,0,0
5723,1,0,1,0,1
5724,2,0,2,0,1
5725,1,1,2,1,1
5726,0,0,0,0,0
5727,2,0,0,0,1
5728,0,0,0,1,1
5729,1,1,1,1,1
5730,3,0,3,1,2
5731,3,0,1,0,2
5732,2,1,2,1,-2
5733,3,1,2,1,2
5734,2,1,2,0,1
5735,2,0,0,0,1
5736,1,0,1,0,0
5737,1,1,1,1,1
5738,1,0,1,1,0
5739,0,0,1,0,0
5740,3,1,2,0,0
5741,0,1,1,0,-1
5742,3,0,1,1,1
5743,3,0,1,0,2
5744,0,0,0,0,-1
5745,2,0,1,1,1
5746,1,0,1,0,2
5747,0,0,1,0,1
5748,1,0,0,0,1
5749,1,0,0,0,1
5750,0,0,1,1,1
5751,2,0,1,0,0
5752,1,0,1,0,0
5753,1,0,0,1,1
5754,0,0,0,0,0
5755,1,1,1,0,0
5756,3,1,2,1,2
5757,1,0,0,0,0
5758,2,0,2,1,1
5759,0,0,0,1,1
5760,0,0,1,1,0
5761,3,1,1,1,1
5762,1,1,2,0,2
5763,2,0,2,1,1
5764,2,0,0,0,2
5765,2,0,2,1,1
5766,0,0,0,0,0
5767,1,0,2,0,1
5768,1,0,0,0,0
5769,1,0,1,1,1
5770,3,0,1,1,2
5771,1,0,1,0,1
5772,3,0,1,1,1
5773,1,0,2,0,0
5774,1,0,1,1,1
5775,0,0,1,0,0
5776,2,0,0,0,1
5777,2,0,1,0,2
5778,1,0,1,0,0
5779,0,0,0,0,0
5780,2,1,1,1,1
5781,1,0,1,1,0
5782,3,0,0,0,2
5783,2,0,1,0,1
5784,2,1,1,0,1
5785,0,0,0,0,0
5786,3,1,2,1,1
5787,2,0,1,1,1
5788,1,0,0,0,0
5789,1,0,0,1,0
5790,2,0,1,0,1
5791,2,1,1,1,0
5792,2,0,2,0,1
5793,2,1,0,0,0
5794,2,0,2,1,1
5795,0,0,0,0,-1
5796,2,0,0,0,1
5797,1,0,0,0,1
5798,3,0,0,0,0
5799,1,0,0,0,0
5800,0,1,2,0,-1
5801,1,0,1,0,-1
5802,0,1,2,0,2
5803,1,0,0,0,0
5804,1,1,2,1,-1
5805,2,1,1,1,0
5806,1,0,0,0,1
5807,0,0,2,1,1
5808,2,0,2,0,1
5809,3,1,1,0,1
5810,1,0,1,0,0
5811,1,0,0,1,1
5812,1,0,0,0,0
5813,1,0,1,1,0
5814,1,0,0,0,0
5815,1,0,0,0,2
5816,0,0,0,1,0
5817,1,0,1,1,0
5818,0,0,1,1,1
5819,1,0,1,0,0
5820,1,0,0,1,2
5821,1,0,0,0,0
5822,3,1,1,1,0
5823,2,0,2,0,2
5824,1,0,0,0,1
5825,2,1,1,1,1
5826,1,1,1,1,2
5827,1,0,0,0,0
5828,2,0,2,1,1
5829,1,1,2,1,0
5830,1,0,1,1,1
5831,0,0,0,1,1
5832,1,0,1,0,2
5833,0,1,2,1,1
5834,0,0,0,0,0
5835,2,0,0,0,1
5836,0,0,1,0,1
5837,2,0,2,1,1
5838,2,0,1,1,0
5839,2,0,2,1,-1
5840,2,1,1,1,1
5841,0,0,0,0,0
5842,2,1,0,1,1
5843,2,0,0,0,1
5844,1,1,0,0,1
5845,0,0,0,0,2
5846,0,0,0,0,1
5847,0,0,0,1,1
5848,1,0,0,0,0
5849,3,1,2,1,0
5850,3,1,1,1,2
5851,2,0,1,0,2
5852,1,0,0,0,0
5853,2,1,1,1,1
5854,0,1,0,1,1
5855,0,0,0,0,-1
5856,0,1,2,0,2
5857,2,1,2,1,2
5858,2,0,2,1,2
5859,1,0,0,0,1
5860,0,0,0,0,0
5861,0,0,1,0,1
5862,0,0,1,0,0
5863,0,0,0,0,0
5864,2,0,0,0,1
5865,0,0,1,1,1
5866,3,0,0,0,1
5867,1,0,0,1,1
5868,1,0,1,0,1
5869,3,0,2,1,1
5870,1,1,3,1,1
5871,0,0,1,0,-1
5872,2,1,2,0,1
5873,0,0,3,1,-2
5874,2,1,0,0,2
5875,2,0,1,1,1
5876,1,0,1,0,1
5877,0,0,0,0,0
5878,3,0,2,0,0
5879,1,0,1,0,1
5880,0,0,2,0,-1
5881,0,0,0,1,1
5882,1,0,0,1,1
5883,1,0,2,1,2
5884,3,1,2,0,0
5885,2,1,1,1,0
5886,1,0,1,1,0
5887,0,1,2,0,1
5888,0,0,0,1,0
5889,1,0,1,0,1
5890,2,1,2,0,1
5891,1,0,1,1,1
5892,2,0,0,0,1
5893,1,0,1,0,2
5894,2,0,1,1,1
5895,1,0,0,0,0
5896,1,0,0,0,1
5897,2,0,0,0,1
5898,3,0,0,0,0
5899,0,1,1,1,1
5900,3,0,0,0,-2
5901,0,1,1,1,2
5902,0,1,2,0,-1
5903,3,0,0,0,1
5904,3,1,0,0,0
5905,0,1,3,0,0
5906,0,0,0,1,2
5907,0,0,1,1,0
5908,1,0,0,0,0
5909,2,0,1,1,1
5910,2,0,0,0,0
5911,2,0,0,0,0
5912,0,0,0,0,0
5913,1,0,1,0,1
5914,2,0,2,1,0
5915,2,1,2,1,1
5916,3,1,0,0,2
5917,2,0,1,0,2
5918,1,0,0,0,2
5919,1,0,1,0,2
5920,2,0,1,0,0
5921,0,0,0,0,2
5922,1,0,0,0,1
5923,1,1,2,0,2
5924,1,0,2,0,1
5925,1,0,0,0,-1
5926,1,0,1,0,0
5927,2,1,2,1,1
5928,2,0,1,1,0
5929,1,0,0,0,0
5930,2,1,2,1,1
5931,0,0,0,1,-1
5932,3,1,3,0,1
5933,1,0,1,0,-1
5934,1,0,0,0,1
5935,3,1,1,0,1
5936,1,1,2,1,1
5937,2,0,0,0,1
5938,3,1,3,0,1
5939,1,0,0,0,1
5940,2,1,1,0,2
5941,2,0,2,0,1
5942,0,1,2,1,2
5943,0,0,0,0,0
5944,2,1,1,1,2
5945,2,0,1,0,1
5946,0,0,0,0,-2
5947,2,0,0,0,1
5948,1,1,1,0,1
5949,0,0,0,0,0
5950,2,0,1,1,1
5951,0,1,2,0,-1
5952,2,1,2,1,2
5953,2,0,0,0,1
5954,0,0,0,1,0
5955,3,0,1,0,-1
5956,0,0,0,0,0
5957,3,0,0,1,2
5958,0,0,0,1,2
5959,1,0,1,0,2
5960,0,0,0,0,0
5961,1,0,1,1,1
5962,2,0,1,0,2
5963,3,0,0,0,1
5964,2,0,0,0,1
5965,3,0,3,0,2
5966,0,1,0,0,0
5967,1,0,1,0,0
5968,0,0,1,0,0
5969,0,1,2,0,1
5970,2,0,0,0,1
5971,2,0,1,1,1
5972,2,0,0,0,0
5973,0,0,1,0,1
5974,2,0,2,0,1
5975,1,1,1,1,1
5976,0,0,0,0,0
5977,0,1,1,1,1
5978,0,0,0,1,1
5979,0,1,1,1,1
5980,2,0,0,0,1
5981,2,0,2,0,1
5982,1,0,0,0,1
5983,1,1,0,0,0
5984,2,0,0,0,2
5985,2,0,1,0,2
5986,0,0,0,0,0
5987,1,0,1,0,0
5988,0,1,2,0,1
5989,3,1,1,0,1
5990,3,1,2,0,0
5991,2,0,0,0,1
5992,1,0,1,0,-1
5993,0,0,1,1,1
5994,2,1,1,1,-1
5995,1,0,1,0,1
5996,3,0,2,0,1
5997,2,0,1,0,1
5998,2,0,0,0,1
5999,3,0,3,1,1
6000,2,0,2,0,1
6001,0,0,2,1,1
6002,1,1,1,0,-1
6003,2,0,0,0,0
6004,2,0,1,1,1
6005,1,0,0,0,2
6006,3,0,0,1,2
6007,3,1,1,0,0
6008,1,0,1,0,0
6009,0,0,0,1,0
6010,3,1,2,1,0
6011,1,0,0,0,0
6012,2,1,1,0,0
6013,2,0,1,1,1
6014,2,1,2,0,1
6015,3,0,0,1,1
6016,1,1,0,0,0
6017,1,0,1,0,1
6018,0,0,3,1,1
6019,1,0,2,0,0
6020,2,0,0,0,1
6021,2,0,3,0,2
6022,1,1,1,1,2
6023,3,0,0,1,2
6024,2,0,1,0,1
6025,1,1,1,0,1
6026,1,0,0,0,1
6027,1,0,1,1,0
6028,2,0,2,1,2
6029,1,0,0,0,-1
6030,0,1,2,0,1
6031,1,0,2,0,1
6032,2,0,2,1,0
6033,0,0,0,0,0
6034,2,0,1,1,1
6035,3,0,1,0,0
6036,1,0,0,1,1
6037,2,0,3,1,1
6038,3,1,3,0,-1
6039,1,0,0,0,1
6040,1,0,0,0,1
6041,2,1,1,1,1
6042,2,1,1,0,1
6043,0,0,2,1,0
6044,3,0,1,1,1
6045,2,0,0,0,1
6046,1,0,1,0,2
6047,1,0,0,0,0
6048,3,0,2,1,0
6049,2,0,3,1,2
6050,0,1,0,0,2
6051,2,0,0,0,1
6052,1,1,1,1,1
6053,1,0,0,1,0
6054,2,0,0,0,1
6055,3,1,2,1,-1
6056,1,0,0,0,0
6057,0,0,1,0,0
6058,1,0,0,0,0
6059,0,0,1,1,0
6060,3,0,0,0,1
6061,2,0,1,0,2
6062,1,1,1,1,2
6063,1,1,0,0,0
6064,2,1,2,0,0
6065,1,0,1,0,1
6066,3,0,0,0,-1
6067,0,0,0,0,1
6068,0,0,1,0,0
6069,0,0,0,0,-1
6070,1,1,2,0,1
6071,0,0,1,0,0
6072,0,0,1,0,-1
6073,1,0,1,0,0
6074,3,1,3,0,-2
6075,3,0,1,0,0
6076,0,0,0,0,0
6077,2,0,0,0,0
6078,2,0,1,0,2
6079,0,0,1,0,-1
6080,1,0,1,1,0
6081,2,0,2,1,1
6082,0,1,0,0,2
6083,2,0,0,0,2
6084,2,0,0,0,1
6085,2,0,1,0,-1
6086,2,0,2,1,1
6087,1,0,1,1,1
6088,2,0,2,0,1
6089,0,0,0,0,0
6090,2,0,2,1,0
6091,2,0,2,1,2
6092,0,0,2,0,0
6093,1,1,0,1,0
6094,1,0,0,1,2
6095,2,0,0,0,1
6096,0,0,0,0,1
6097,1,0,1,0,0
6098,0,0,1,1,1
6099,2,0,0,0,1
6100,3,0,1,1,2
6101,2,0,2,1,1
6102,2,0,3,0,0
6103,0,1,1,0,0
6104,0,0,0,0,2
6105,1,0,1,0,2
6106,0,0,0,0,1
6107,1,0,0,0,1
6108,3,0,0,0,2
6109,2,0,1,0,2
6110,1,0,0,1,0
6111,2,0,0,0,2
6112,0,0,0,0,2
6113,3,0,1,0,-1
6114,2,0,1,0,2
6115,1,0,1,0,0
6116,1,0,1,1,0
6117,1,0,0,0,0
6118,2,0,0,0,0
6119,1,0,1,0,0
6120,1,0,1,1,-1
6121,2,1,1,1,-2
6122,2,0,2,1,2
6123,2,0,1,0,1
6124,1,0,0,0,0
6125,0,0,1,0,0
6126,2,1,2,1,0
6127,0,0,0,0,0
6128,1,0,0,0,2
6129,2,1,1,1,2
6130,1,0,0,0,0
6131,1,1,1,1,1
6132,2,1,2,1,2
6133,1,0,1,0,2
6134,0,1,2,0,-1
6135,0,0,2,0,-1
6136,2,0,1,1,1
6137,0,0,1,0,2
6138,2,0,2,1,1
6139,2,1,0,0,0
6140,1,0,1,1,0
6141,0,0,3,1,0
6142,1,0,1,1,1
6143,2,0,1,1,1
6144,3,0,1,0,1
6145,0,0,0,0,-1
6146,0,1,0,0,0
6147,2,1,2,1,1
6148,2,1,2,1,1
6149,3,0,0,0,0
6150,1,0,1,0,0
6151,3,1,0,1,-1
6152,1,0,2,1,1
6153,0,0,1,0,-2
6154,0,0,1,0,0
6155,2,1,1,0,2
6156,2,1,0,1,1
6157,2,1,2,0,-1
6158,2,0,0,0,2
6159,0,0,1,0,0
6160,0,1,1,1,0
6161,0,0,0,0,0
6162,1,1,1,0,0
6163,2,1,0,1,1
6164,0,0,0,0,0
6165,2,0,1,0,1
6166,1,0,0,1,1
6167,0,0,1,1,2
6168,3,0,0,0,0
6169,1,0,2,0,0
6170,0,0,0,0,0
6171,1,0,0,0,1
6172,3,0,2,0,0
6173,1,1,1,1,0
6174,0,0,0,1,2
6175,0,0,0,0,1
6176,1,0,1,0,2
6177,1,0,1,1,1
6178,2,1,2,1,2
6179,0,0,0,0,1
6180,0,1,2,1,0
6181,2,0,2,1,1
6182,3,0,1,0,0
6183,2,1,1,1,1
6184,1,0,0,0,0
6185,1,1,1,0,-1
6186,2,0,1,0,1
6187,1,0,0,0,0
6188,0,0,1,0,1
6189,0,1,0,0,0
6190,3,0,2,1,0
6191,0,1,0,1,2
6192,2,0,2,1,0
6193,0,1,0,0,0
6194,0,0,2,1,0
6195,1,0,1,1,1
6196,2,1,1,1,1
6197,1,0,0,0,0
6198,2,1,2,1,0
6199,3,1,1,0,1
6200,2,0,0,0,1
6201,1,0,1,1,1
6202,2,0,1,0,1
6203,2,1,2,1,1
6204,2,0,1,0,1
6205,1,1,2,1,0
6206,2,0,0,0,1
6207,1,0,0,0,1
6208,3,0,1,0,1
6209,2,1,0,0,1
6210,1,0,2,0,0
6211,2,1,0,0,2
6212,1,0,2,1,1
6213,2,1,0,0,1
6214,0,0,0,0,0
6215,1,0,0,0,1
6216,1,0,1,0,2
6217,0,0,1,1,1
6218,1,0,0,0,1
6219,0,1,2,0,1
6220,2,0,1,0,0
6221,2,0,0,0,2
6222,2,0,2,0,1
6223,2,1,2,1,1
6224,2,0,0,1,1
6225,2,0,0,0,1
6226,1,1,1,1,2
6227,0,0,0,0,0
6228,2,1,2,1,1
6229,2,0,2,1,0
6230,2,1,2,0,1
6231,0,0,1,1,1
6232,0,0,0,1,0
6233,2,0,2,1,2
6234,2,0,0,1,0
6235,1,0,0,0,1
6236,1,0,0,0,1
6237,2,0,1,0,2
6238,2,1,1,0,1
6239,1,1,0,0,1
6240,2,0,1,0,1
6241,2,1,0,0,2
6242,0,0,0,1,1
6243,2,1,1,0,2
6244,1,0,2,1,1
6245,1,0,2,0,-2
6246,1,0,0,0,1
6247,2,0,0,0,1
6248,0,1,2,0,1
6249,2,1,0,0,1
6250,1,0,1,1,0
6251,0,0,0,1,1
6252,2,0,2,0,1
6253,1,0,1,1,1
6254,2,0,0,0,1
6255,2,1,2,0,2
6256,2,0,1,0,0
6257,2,0,0,0,1
6258,1,0,0,0,1
6259,2,0,1,1,0
6260,1,0,2,1,2
6261,1,0,1,1,0
6262,1,1,2,0,-1
6263,1,0,1,1,2
6264,1,0,0,0,0
6265,0,0,1,0,1
6266,2,0,2,0,0
6267,2,0,0,0,0
6268,1,0,1,0,1
6269,1,0,2,1,2
6270,2,0,1,0,1
6271,0,1,2,0,-1
6272,1,0,1,0,2
6273,1,0,1,0,2
6274,2,0,0,0,1
6275,2,0,2,1,1
6276,2,0,0,0,1
6277,2,1,3,1,2
6278,0,0,0,1,2
6279,0,0,2,1,1
6280,0,0,0,0,0
6281,3,1,1,0,0
6282,1,0,0,0,0
6283,1,0,0,0,1
6284,1,0,1,0,1
6285,2,0,1,0,2
6286,0,0,0,0,-1
6287,1,0,0,0,2
6288,2,0,0,0,1
6289,0,0,1,0,0
6290,2,0,0,0,1
6291,2,0,0,0,0
6292,0,0,1,0,0
6293,2,0,0,0,0
6294,1,0,0,0,1
6295,3,0,0,0,2
6296,1,0,1,1,2
6297,2,0,0,0,1
6298,1,0,1,1,0
6299,2,0,0,0,0
6300,0,0,2,0,0
6301,2,0,2,1,-1
6302,1,1,1,1,0
6303,1,0,0,1,1
6304,2,0,2,1,1
6305,0,1,2,1,0
6306,0,1,1,0,0
6307,1,0,1,1,1
6308,1,0,0,1,1
6309,1,0,2,0,1
6310,2,0,1,0,0
6311,0,0,0,0,0
6312,3,0,3,1,1
6313,1,0,1,0,0
6314,2,0,2,0,1
6315,1,1,0,0,0
6316,3,0,2,1,1
6317,1,0,0,1,0
6318,3,1,1,1,2
6319,0,0,3,1,1
6320,0,1,2,0,1
6321,2,0,0,0,1
6322,1,0,0,0,0
6323,2,0,2,1,1
6324,1,1,1,1,1
6325,2,0,0,0,0
6326,0,1,0,1,1
6327,0,0,2,0,1
6328,2,0,1,0,0
6329,2,0,2,0,1
6330,1,0,1,1,-1
6331,2,0,0,0,1
6332,1,0,0,0,1
6333,2,0,2,1,1
6334,0,1,3,0,1
6335,2,1,1,0,1
6336,1,0,0,0,0
6337,1,0,1,1,1
6338,2,0,0,0,1
6339,1,0,1,0,0
6340,0,0,1,1,1
6341,1,0,0,0,1
6342,0,0,3,0,-1
6343,2,0,0,0,2
6344,1,0,0,0,1
6345,1,0,1,0,1
6346,2,1,2,1,2
6347,2,1,1,0,1
6348,0,0,1,0,0
6349,1,0,2,0,1
6350,0,0,1,1,-2
6351,3,0,0,0,1
6352,1,0,1,1,0
6353,3,1,2,0,-1
6354,2,0,0,0,1
6355,2,0,1,0,1
6356,2,0,0,0,0
6357,3,1,2,1,0
6358,0,0,1,0,1
6359,0,1,0,1,1
6360,3,0,1,0,1
6361,2,0,2,1,0
6362,0,0,0,0,0
6363,2,0,0,0,0
6364,2,1,1,1,1
6365,0,0,2,0,-2
6366,1,0,0,0,0
6367,3,0,2,1,1
6368,0,0,0,0,0
6369,1,0,1,0,0
6370,1,0,0,0,1
6371,2,0,1,0,1
6372,1,0,1,1,1
6373,1,0,1,1,-1
6374,2,1,2,0,2
6375,1,1,2,0,0
6376,1,0,1,0,0
6377,0,0,1,1,1
6378,1,1,0,1,1
6379,0,0,3,0,1
6380,0,0,2,0,0
6381,1,0,1,0,0
6382,3,1,1,0,0
6383,1,0,0,0,-1
6384,1,0,1,0,1
6385,1,1,1,0,0
6386,3,0,1,1,2
6387,2,0,0,0,1
6388,2,0,0,0,0
6389,0,0,0,0,1
6390,1,0,0,0,0
6391,0,0,3,1,0
6392,1,0,2,0,2
6393,1,0,0,0,2
6394,0,0,0,0,0
6395,0,0,0,0,0
6396,0,0,0,0,0
6397,1,1,1,0,1
6398,0,1,1,0,1
6399,1,0,0,1,1
6400,0,0,0,0,0
6401,2,0,2,1,1
6402,2,0,1,0,1
6403,0,1,2,0,1
6404,0,0,0,0,0
6405,1,0,0,0,1
6406,1,0,1,0,0
6407,1,0,1,0,1
6408,2,1,1,1,2
6409,3,0,1,0,1
6410,2,0,0,0,1
6411,1,0,2,0,1
6412,0,1,2,1,0
6413,1,0,1,0,0
6414,0,0,0,1,1
6415,3,0,0,0,1
6416,3,0,2,0,1
6417,2,0,1,0,1
6418,1,0,0,0,1
6419,1,0,1,1,0
6420,0,0,1,0,1
6421,1,0,1,0,-1
6422,1,1,1,0,-2
6423,2,1,2,0,0
6424,1,1,1,0,0
6425,1,0,2,1,2
6426,2,1,2,0,1
6427,0,0,0,1,1
6428,2,0,3,0,1
6429,1,1,2,1,-1
6430,3,0,1,0,0
6431,0,0,0,0,0
6432,1,0,0,0,0
6433,1,0,0,0,1
6434,2,1,2,0,1
6435,2,0,1,0,1
6436,0,0,0,0,0
6437,2,0,2,1,1
6438,1,0,1,1,1
6439,2,0,2,1,2
6440,1,0,1,0,0
6441,3,1,2,0,1
6442,1,0,0,0,1
6443,0,0,1,1,1
6444,2,1,1,0,1
6445,1,0,0,0,0
6446,0,0,0,0,-2
6447,0,0,0,1,2
6448,3,0,0,0,2
6449,1,0,1,0,0
6450,2,0,0,0,1
6451,1,0,0,0,0
6452,0,1,0,1,0
6453,2,0,2,0,1
6454,2,0,2,0,1
6455,1,0,2,0,0
6456,2,1,0,0,2
6457,2,1,2,0,0
6458,2,1,2,1,1
6459,1,0,1,0,1
6460,2,0,0,0,2
6461,1,0,1,0,0
6462,1,1,2,1,0
6463,1,0,1,1,0
6464,2,0,0,0,2
6465,1,1,2,1,-1
6466,1,0,1,0,2
6467,3,0,0,0,1
6468,2,1,0,0,0
6469,2,0,1,0,1
6470,2,0,1,0,2
6471,2,0,0,0,1
6472,2,0,0,0,2
6473,2,1,1,0,0
6474,3,0,0,1,1
6475,1,0,1,0,0
